RECID|PLU|BARCD|ADDID|ADDTIME|UPDID|UPDTIME
|10028574|8997019300554|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10028574|8997019380686|TRF|17/12/2024 00:00:00|TRF|30/10/2025 00:00:00
|10028608|18998103004492|BCN31105.CSV|31/10/2025 06:43:04||
|10028608|8998103004495|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10028739|8992796011136|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10028740|8992796011341|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10028800|8999908071408|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10028800|8999908071507|BCN31105.CSV|31/10/2025 06:43:04||
|10029536|035014|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10029536|150223|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10029542|154973|TRF|21/09/2022 00:00:00|TRF|30/10/2025 00:00:00
|10029543|026873|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10029543|154974|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10029545|158897|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10029632|8992745325406|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10029632|89927453254064|BCN31105.CSV|31/10/2025 06:43:04||
|10029632|8992745327134|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10029724|8992775204009|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10029829|18992856891651|BCN31105.CSV|31/10/2025 06:43:04||
|10029829|8992856891654|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10029898|8992821100163|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10030199|8990800004563|TRF|20/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|10030199|8990800019765|BCN31105.CSV|31/10/2025 06:43:04||
|10030201|8990800006727|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10030201|8990800015019|BCN31105.CSV|31/10/2025 06:43:04||
|10030665|8992741995726|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10030733|8999909028999|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10030733|8999909038899|BCN31105.CSV|31/10/2025 06:43:04||
|10030783|18992770035117|BCN31105.CSV|31/10/2025 06:43:04||
|10030783|8992770033192|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10030784|18992770035124|BCN31105.CSV|31/10/2025 06:43:04||
|10030784|8992770033208|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10030787|8993478101077|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10030804|8992761111519|TRF|08/09/2024 00:00:00|TRF|30/10/2025 00:00:00
|10030804|8992761113025|BCN31105.CSV|31/10/2025 06:43:04||
|10030804|8992761162016|BCN31105.CSV|31/10/2025 06:43:04||
|10030819|4987188567166|BCN31105.CSV|31/10/2025 06:43:04||
|10030819|4987188567227|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10030819|8992870712096|TRF|20/06/2022 00:00:00|TRF|30/10/2025 00:00:00
|10030819|8992870712119|BCN31105.CSV|31/10/2025 06:43:04||
|10030867|8992858666106|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10030867|8992858666113|BCN31105.CSV|31/10/2025 06:43:04||
|10030867|8992858667202|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10030867|8992858667219|BCN31105.CSV|31/10/2025 06:43:04||
|10030867|8992858667257|BCN31105.CSV|31/10/2025 06:43:04||
|10030924|18998866602089|BCN31105.CSV|31/10/2025 06:43:04||
|10030924|18998866614655|BCN31105.CSV|31/10/2025 06:43:04||
|10030924|8998866602082|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10030924|8998866614658|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10031038|8992799160701|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10031038|8992799658147|BCN31105.CSV|31/10/2025 06:43:04||
|10031038|8995228500123|BCN31105.CSV|31/10/2025 06:43:04||
|10031038|8995228500130|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10031156|8999225783152|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10031256|0089686536256|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10031383|8993207571720|TRF|16/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10031438|18992736111039|BCN31105.CSV|31/10/2025 06:43:04||
|10031438|18992736295289|BCN31105.CSV|31/10/2025 06:43:04||
|10031438|8992736111032|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10031438|8992736111070|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10031470|18999908054002|BCN31105.CSV|31/10/2025 06:43:04||
|10031470|8999908054005|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10031572|18993007001462|BCN31105.CSV|31/10/2025 06:43:04||
|10031572|8993007001465|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10031595|18996001301149|BCN31105.CSV|31/10/2025 06:43:04||
|10031595|38996001301143|BCN31105.CSV|31/10/2025 06:43:04||
|10031595|8996001301142|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10031694|165596|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10031825|8991991161332|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10031825|8992695701169|BCN31105.CSV|31/10/2025 06:43:04||
|10031961|18993189367950|BCN31105.CSV|31/10/2025 06:43:04||
|10031961|18993189388207|BCN31105.CSV|31/10/2025 06:43:04||
|10031961|38993189270292|BCN31105.CSV|31/10/2025 06:43:04||
|10031961|8993189270291|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10031962|18993189365673|BCN31105.CSV|31/10/2025 06:43:04||
|10031962|18993189388153|BCN31105.CSV|31/10/2025 06:43:04||
|10031962|38993189270339|BCN31105.CSV|31/10/2025 06:43:04||
|10031962|8993189270338|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10032002|8998667500471|TRF|26/01/2023 00:00:00|TRF|30/10/2025 00:00:00
|10032002|8998667700895|BCN31105.CSV|31/10/2025 06:43:04||
|10032077|8888166339149|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10032089|8992907952037|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10032229|89982880016111|BCN31105.CSV|31/10/2025 06:43:04||
|10032229|8998288016634|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10032310|0076350610329|BCN31105.CSV|31/10/2025 06:43:04||
|10032310|84100319905|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10032310|8410031990546|BCN31105.CSV|31/10/2025 06:43:04||
|10032310|8410031991161|BCN31105.CSV|31/10/2025 06:43:04||
|10032310|8935001723769|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10032310|8990800010656|BCN31105.CSV|31/10/2025 06:43:04||
|10032483|8991102023115|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10032483|8991102023122|BCN31105.CSV|31/10/2025 06:43:04||
|10032483|8991102023337|BCN31105.CSV|31/10/2025 06:43:04||
|10032483|8991102026819|BCN31105.CSV|31/10/2025 06:43:04||
|10032795|0089686834055|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10032795|0089686834260|TRF|24/12/2022 00:00:00|TRF|30/10/2025 00:00:00
|10032795|10089686834052|BCN31105.CSV|31/10/2025 06:43:04||
|10032795|10089686834267|BCN31105.CSV|31/10/2025 06:43:04||
|10032795|166744|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10032895|18993189365598|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10032895|18993189375832|BCN31105.CSV|31/10/2025 06:43:04||
|10032895|18993189385817|BCN31105.CSV|31/10/2025 06:43:04||
|10032895|18993189388375|BCN31105.CSV|31/10/2025 06:43:04||
|10032895|8993189270420|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10033006|8992802019057|BCN31105.CSV|31/10/2025 06:43:04||
|10033006|8992802220019|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10033009|8992802019064|BCN31105.CSV|31/10/2025 06:43:04||
|10033009|8992802220040|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10033018|8996001302118|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10033024|8998898823905|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10033024|8998898823912|BCN31105.CSV|31/10/2025 06:43:04||
|10033236|08999999083298|BCN31105.CSV|31/10/2025 06:43:04||
|10033236|08999999199944|BCN31105.CSV|31/10/2025 06:43:04||
|10033236|48992694247253|BCN31105.CSV|31/10/2025 06:43:04||
|10033236|8992694247255|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10033236|8999999597467|TRF|07/12/2023 00:00:00|TRF|30/10/2025 00:00:00
|10033417|18990057746404|BCN31105.CSV|31/10/2025 06:43:04||
|10033417|8990057406400|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10033424|18888166991481|BCN31105.CSV|31/10/2025 06:43:04||
|10033424|8888166991484|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10033560|0089686542233|TRF|15/03/2022 00:00:00|TRF|30/10/2025 00:00:00
|10033567|0738989886017|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10033567|0738989886024|BCN31105.CSV|31/10/2025 06:43:04||
|10033567|8997206580479|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10033567|8997225200235|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10033567|8997225200242|BCN31105.CSV|31/10/2025 06:43:04||
|10033661|167627|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10033930|8998103004600|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10034123|18992870310107|BCN31105.CSV|31/10/2025 06:43:04||
|10034123|8992870310100|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10034123|8992870311091|BCN31105.CSV|31/10/2025 06:43:04||
|10034123|8992870311107|BCN31105.CSV|31/10/2025 06:43:04||
|10034652|18992779073301|BCN31105.CSV|31/10/2025 06:43:04||
|10034652|8992779073304|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10034732|8992745120650|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10034732|89927451206508|BCN31105.CSV|31/10/2025 06:43:04||
|10034732|8992745140580|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10034745|18997033700214|BCN31105.CSV|31/10/2025 06:43:04||
|10034745|8886007811502|TRF|11/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|10034797|18992753006806|BCN31105.CSV|31/10/2025 06:43:04||
|10034797|18992753016591|BCN31105.CSV|31/10/2025 06:43:04||
|10034797|8992753182008|TRF|09/06/2025 00:00:00|TRF|30/10/2025 00:00:00
|10034798|18992753006783|BCN31105.CSV|31/10/2025 06:43:04||
|10034798|18992753016607|BCN31105.CSV|31/10/2025 06:43:04||
|10034798|8992753184002|TRF|09/06/2025 00:00:00|TRF|30/10/2025 00:00:00
|10034899|18992952951549|BCN31105.CSV|31/10/2025 06:43:04||
|10034899|8992952924461|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10034899|8992952924478|BCN31105.CSV|31/10/2025 06:43:04||
|10034901|18992952951556|BCN31105.CSV|31/10/2025 06:43:04||
|10034901|8992952924645|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10034901|8992952924652|BCN31105.CSV|31/10/2025 06:43:04||
|10035016|035369|TRF|29/09/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035016|1125669811459|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035016|168986|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035016|1708030000784|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035016|77060049|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035016|77060064|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035016|77060118|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035030|8991906101170|TRF|24/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|10035030|8991906151175|BCN31105.CSV|31/10/2025 06:43:04||
|10035165|18992760221025|BCN31105.CSV|31/10/2025 06:43:04||
|10035165|8992760221028|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035178|8992857100120|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|10035319|95506319|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035319|9556108212063|BCN31105.CSV|31/10/2025 06:43:04||
|10035320|95506302|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035320|9556108212056|BCN31105.CSV|31/10/2025 06:43:04||
|10035326|8999908056207|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035326|8999908205407|BCN31105.CSV|31/10/2025 06:43:04||
|10035326|8999908205506|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035551|95506296|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035551|9556108212049|BCN31105.CSV|31/10/2025 06:43:04||
|10035639|8993207200163|TRF|16/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035852|18993118731326|BCN31105.CSV|31/10/2025 06:43:04||
|10035852|8993118731022|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035858|18992856892504|BCN31105.CSV|31/10/2025 06:43:04||
|10035858|8992856892507|TRF|30/10/2025 00:00:00||
|10035858|8992856901315|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035865|04800361324878|BCN31105.CSV|31/10/2025 06:43:04||
|10035865|04800361347822|BCN31105.CSV|31/10/2025 06:43:04||
|10035865|4800361324861|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035865|4800361347815|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035871|04800361347648|BCN31105.CSV|31/10/2025 06:43:04||
|10035871|4800361324885|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035871|4800361347631|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035898|18992770034172|BCN31105.CSV|31/10/2025 06:43:04||
|10035898|8992770034175|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035899|18992770034189|BCN31105.CSV|31/10/2025 06:43:04||
|10035899|8992770034182|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10035900|18992770084061|BCN31105.CSV|31/10/2025 06:43:04||
|10035900|8992770084064|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036092|18992727002384|BCN31105.CSV|31/10/2025 06:43:04||
|10036092|8992727002387|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036356|8992832601611|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036356|8992832601628|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036357|8992832601666|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036359|8992832601635|TRF|26/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|10036553|18992804000029|BCN31105.CSV|31/10/2025 06:43:04||
|10036553|8992804113401|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036559|29556041601225|BCN31105.CSV|31/10/2025 06:43:04||
|10036559|9556041601221|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036561|8992987001014|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036562|8888327121019|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036563|8888327121026|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036569|0711844330009|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036569|18994907002672|BCN31105.CSV|31/10/2025 06:43:04||
|10036570|0711844330108|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036570|18994907002634|BCN31105.CSV|31/10/2025 06:43:04||
|10036611|18998888110319|BCN31105.CSV|31/10/2025 06:43:04||
|10036611|8998888110312|TRF|19/03/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036617|18998888110616|BCN31105.CSV|31/10/2025 06:43:04||
|10036617|8998888110619|TRF|19/03/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036619|18998888110814|BCN31105.CSV|31/10/2025 06:43:04||
|10036619|8998888110817|TRF|18/03/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036631|014371|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036640|18998009040020|BCN31105.CSV|31/10/2025 06:43:04||
|10036640|8998009040023|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036646|18998009010634|BCN31105.CSV|31/10/2025 06:43:04||
|10036646|8998009010637|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036647|18998009010627|BCN31105.CSV|31/10/2025 06:43:04||
|10036647|8998009010620|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036665|08992696417069|BCN31105.CSV|31/10/2025 06:43:04||
|10036665|08992696426498|BCN31105.CSV|31/10/2025 06:43:04||
|10036665|08992696429987|BCN31105.CSV|31/10/2025 06:43:04||
|10036665|18992696402383|BCN31105.CSV|31/10/2025 06:43:04||
|10036665|8992696402386|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036665|8992696417052|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036665|8992696426481|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036665|8992696429970|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036685|19300698001012|BCN31105.CSV|31/10/2025 06:43:04||
|10036685|80051671|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036685|9300698000643|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036688|8991001103567|BCN31105.CSV|31/10/2025 06:43:04||
|10036688|8991001301031|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036703|0089686420333|TRF|13/04/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036703|10089686420330|BCN31105.CSV|31/10/2025 06:43:04||
|10036708|0711844120082|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036708|18994907001828|BCN31105.CSV|31/10/2025 06:43:04||
|10036739|8992903111506|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036739|8992903113197|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036740|8992937111503|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036743|8992917193505|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036773|8992984810114|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036774|8992984810213|TRF|19/07/2024 00:00:00|TRF|30/10/2025 00:00:00
|10036780|0089686440133|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036780|10089686440130|BCN31105.CSV|31/10/2025 06:43:04||
|10036806|18992717880183|BCN31105.CSV|31/10/2025 06:43:04||
|10036806|8992717880186|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036815|8991689168032|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036815|8991689890100|BCN31105.CSV|31/10/2025 06:43:04||
|10036815|8997220180150|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036815|8997220180167|BCN31105.CSV|31/10/2025 06:43:04||
|10036817|8991689168001|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036817|8997220180099|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036817|8997220180105|BCN31105.CSV|31/10/2025 06:43:04||
|10036819|18997220180126|BCN31105.CSV|31/10/2025 06:43:04||
|10036819|8991689168018|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036819|8997220180112|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036819|8997220180129|BCN31105.CSV|31/10/2025 06:43:04||
|10036821|18997220180140|BCN31105.CSV|31/10/2025 06:43:04||
|10036821|8991689168025|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036821|8991689890094|BCN31105.CSV|31/10/2025 06:43:04||
|10036821|8997220180136|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036821|8997220180143|BCN31105.CSV|31/10/2025 06:43:04||
|10036827|8992984821318|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036842|8992993260351|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036848|19311931081029|BCN31105.CSV|31/10/2025 06:43:04||
|10036848|9311931184075|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036853|18996001440473|BCN31105.CSV|31/10/2025 06:43:04||
|10036853|8886001100909|TRF|27/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|10036860|14800361002858|BCN31105.CSV|31/10/2025 06:43:04||
|10036860|4800361002851|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036887|18886015402034|BCN31105.CSV|31/10/2025 06:43:04||
|10036887|8886015402037|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036899|8993039115505|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036899|8993039242676|BCN31105.CSV|31/10/2025 06:43:04||
|10036916|18851019005017|BCN31105.CSV|31/10/2025 06:43:04||
|10036916|18851019912124|BCN31105.CSV|31/10/2025 06:43:04||
|10036916|18990044000014|BCN31105.CSV|31/10/2025 06:43:04||
|10036916|88510190050010|BCN31105.CSV|31/10/2025 06:43:04||
|10036916|8851019210124|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036916|8851019912127|BCN31105.CSV|31/10/2025 06:43:04||
|10036916|8990044000017|TRF|24/11/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036916|8990044000147|BCN31105.CSV|31/10/2025 06:43:04||
|10036921|18888166603407|BCN31105.CSV|31/10/2025 06:43:04||
|10036921|8888166603400|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036931|18888166991122|BCN31105.CSV|31/10/2025 06:43:04||
|10036931|8888166991125|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036934|18886001026053|BCN31105.CSV|31/10/2025 06:43:04||
|10036934|8886001026056|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036938|18888166603247|BCN31105.CSV|31/10/2025 06:43:04||
|10036938|8888166603240|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036942|18888166989839|BCN31105.CSV|31/10/2025 06:43:04||
|10036942|8888166842649|TRF|30/10/2025 00:00:00||
|10036942|8888166989832|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036942|8994504602124  |TRF|30/10/2025 00:00:00||
|10036957|8993027121600|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036957|8993027163723|BCN31105.CSV|31/10/2025 06:43:04||
|10036981|9556001027252|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036981|9556001670700|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036981|9556001670717|BCN31105.CSV|31/10/2025 06:43:04||
|10036982|09556001309242|BCN31105.CSV|31/10/2025 06:43:04||
|10036982|09556001670281|BCN31105.CSV|31/10/2025 06:43:04||
|10036982|95502489|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036982|95506500|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036982|9556001309235|BCN31105.CSV|31/10/2025 06:43:04||
|10036982|9556001670212|BCN31105.CSV|31/10/2025 06:43:04||
|10036982|9556001670281|BCN31105.CSV|31/10/2025 06:43:04||
|10036987|18991001007626|BCN31105.CSV|31/10/2025 06:43:04||
|10036987|18991001112856|BCN31105.CSV|31/10/2025 06:43:04||
|10036987|8991001007629|BCN31105.CSV|31/10/2025 06:43:04||
|10036987|8991001112859|BCN31105.CSV|31/10/2025 06:43:04||
|10036987|8991001121615|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036987|98991001007622|BCN31105.CSV|31/10/2025 06:43:04||
|10036998|8990800015026|BCN31105.CSV|31/10/2025 06:43:04||
|10036998|8990800100012|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10036998|8990800203010|BCN31105.CSV|31/10/2025 06:43:04||
|10037013|18991002303918|BCN31105.CSV|31/10/2025 06:43:04||
|10037013|8991002304017|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10037140|6991711120115|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10037140|8995151120115|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10037208|08999926016548|BCN31105.CSV|31/10/2025 06:43:04||
|10037208|08999999092757|BCN31105.CSV|31/10/2025 06:43:04||
|10037208|8999999707842|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10037275|18886020001130|BCN31105.CSV|31/10/2025 06:43:04||
|10037275|8886020001133|TRF|13/02/2022 00:00:00|TRF|30/10/2025 00:00:00
|10037280|18886020033438|BCN31105.CSV|31/10/2025 06:43:04||
|10037280|28886020033435|BCN31105.CSV|31/10/2025 06:43:04||
